ID,Quadratic_AICc,Quadratic_BIC,Cubic_AICc,Cubic_BIC,Logistic_AICc,Gompertz_AICc,Baranyi_AICc,Logistic_BIC,Gompertz_BIC,Baranyi_BIC,ThreePhase_AICc,ThreePhase_BIC
1,5.32388494841337,8.91357255433158,-38.0624146049462,-34.128664781343,NA,-69.871918152758,-82.8042245515268,NA,-65.9381683291547,-78.8704747279235,3.72164448257825,7.65539430618154
2,17.5672112375014,21.1568988434196,-4.09644911466689,-0.162699291063596,NA,-126.489365991046,-127.230180238429,NA,-122.555616167443,-123.296430414826,-52.3005042542942,-48.3667544306909
3,54.9403221395723,58.5300097454905,31.057745379218,34.9914952028213,NA,-73.184945744924,-71.7257258520865,NA,-69.2511959213207,-67.7919760284832,-52.4061159236932,-48.4723661000899
4,46.1742023351058,50.1789918617545,8.89177563485404,13.3977625431648,NA,7.58750021208918,8.48216240863118,NA,12.0934871204,12.988149316942,7.93541335239886,12.4414002607096
5,59.9378669751855,63.0654912225095,62.9490517711339,66.2395344612413,NA,57.3977785971308,57.397778115175,NA,60.6882612872382,60.6882608052824,57.9810505466305,61.2715332367379
6,-27.0395911230022,-23.4499035170839,-64.1341300539178,-60.2003802303145,NA,-83.8976760755356,-87.833648268101,NA,-79.9639262519323,-83.8998984444978,-9.25001672504314,-5.31626690143984
7,26.8866431683981,30.4763307743163,-24.8993298443425,-20.9655800207392,NA,-42.6097155181218,-40.7455199565226,NA,-38.6759656945185,-36.8117701329193,-21.6549515600144,-17.7212017364111
8,0.922707416954724,4.51239502287293,-33.5362454306996,-29.6024956070963,NA,-40.3730697923057,-19.2561856477128,NA,-36.4393199687024,-15.3224358241095,2.74752733260863,6.68127715621192
9,-39.0071080493583,-35.4174204434401,-59.0477361877481,-55.1139863641448,NA,-63.2571253740392,-65.9166207766264,NA,-59.3233755504359,-61.9828709530231,-36.80658692749,-32.8728371038867
10,-16.9242540427794,-13.3345664368612,-43.5285111505865,-39.5947613269832,NA,-66.8808854955361,-73.908008817454,NA,-62.9471356719328,-69.9742589938507,-24.6518194424499,-20.7180696188466
11,17.4502112082929,21.0398988142111,-41.2509808114107,-37.3172309878074,NA,-80.101856335629,-76.1843043547353,NA,-76.1681065120257,-72.250554531132,-32.8040887003404,-28.8703388767371
12,-12.274854609735,-8.68516700381675,-52.7671267189021,-48.8333768952988,NA,-63.9088171749027,-76.3677453286909,NA,-59.9750673512994,-72.4339955050876,-12.26936619789,-8.33561637428666
13,-0.524824407748349,3.06486319816986,-43.0186058490613,-39.084856025458,NA,-93.6971738839272,-93.8276006329803,NA,-89.7634240603239,-89.893850809377,-59.5121179145418,-55.5783680909385
14,11.7679183315294,15.3576059374476,14.4002201936999,18.3339700173032,NA,30.3062065435322,30.3187865934251,NA,34.2399563671355,34.2525364170284,30.3857795284179,34.3195293520212
